,Reactant_1,Reactant_2,Ligand,Reagent,Solvent,Success
4204,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CO,0.0
4205,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[F-].[Cs+],CO,1.0
4206,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[F-].[Cs+],CO,1.0
4207,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CO,1.0
4208,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CO,1.0
4209,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],CO,1.0
4210,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CO,0.0
4211,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[F-].[Cs+],CO,0.0
4212,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4213,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4214,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4215,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4216,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.0
4217,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4218,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4219,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4220,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4221,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4222,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,1.0
4223,C1=CC2=C(C=CC(=C2)Br)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.0
4224,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,0,CC#N,0.0
4225,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,0,CC#N,0.0
4226,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0,CC#N,0.0
4227,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,0,CC#N,0.0
4228,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0,CC#N,0.0
4229,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,0,CC#N,0.0
4230,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,0,CC#N,0.0
4231,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,0,CC#N,0.0
4232,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,0,CC#N,0.0
4233,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,0,CC#N,0.0
4234,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,0,CC#N,1.0
4235,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,0,CC#N,0.0
4236,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,[OH-].[Na+],CC#N,0.0
4237,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CC#N,0.0
4238,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CC#N,0.0
4239,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[OH-].[Na+],CC#N,0.0
4240,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CC#N,0.0
4241,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[Na+],CC#N,0.0
4242,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[Na+],CC#N,0.0
4243,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CC#N,0.0
4244,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CC#N,0.0
4245,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CC#N,0.0
4246,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CC#N,0.0
4247,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[Na+],CC#N,0.0
4248,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,[OH-].[K+],CC#N,0.0
4249,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],CC#N,0.0
4250,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[K+],CC#N,0.0
4251,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[OH-].[K+],CC#N,0.0
4252,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],CC#N,0.0
4253,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[K+],CC#N,0.0
4254,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[K+],CC#N,0.0
4255,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[OH-].[K+],CC#N,0.0
4256,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[K+],CC#N,0.0
4257,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],CC#N,0.0
4258,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[K+],CC#N,0.0
4259,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[K+],CC#N,0.0
4260,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,[Li+].CC(C)(C)[O-],CC#N,0.0
4261,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,0.0
4262,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[Li+].CC(C)(C)[O-],CC#N,0.0
4263,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[Li+].CC(C)(C)[O-],CC#N,0.0
4264,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CC#N,0.0
4265,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Li+].CC(C)(C)[O-],CC#N,0.0
4266,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Li+].CC(C)(C)[O-],CC#N,0.0
4267,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CC#N,0.0
4268,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,0.0
4269,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],CC#N,0.0
4270,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CC#N,0.0
4271,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[Li+].CC(C)(C)[O-],CC#N,0.0
4272,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,C(=O)(O)[O-].[Na+],CC#N,0.0
4273,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],CC#N,0.0
4274,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,C(=O)(O)[O-].[Na+],CC#N,0.0
4275,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,C(=O)(O)[O-].[Na+],CC#N,0.0
4276,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],CC#N,0.0
4277,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,C(=O)(O)[O-].[Na+],CC#N,0.0
4278,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,C(=O)(O)[O-].[Na+],CC#N,0.0
4279,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,C(=O)(O)[O-].[Na+],CC#N,0.0
4280,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,C(=O)(O)[O-].[Na+],CC#N,0.0
4281,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],CC#N,0.0
4282,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,C(=O)(O)[O-].[Na+],CC#N,0.0
4283,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C(=O)(O)[O-].[Na+],CC#N,0.0
4284,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,CCN(CC)CC,CC#N,0.0
4285,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,0.0
4286,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,CCN(CC)CC,CC#N,0.0
4287,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,CCN(CC)CC,CC#N,0.0
4288,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CC#N,0.0
4289,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,CCN(CC)CC,CC#N,0.0
4290,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,CCN(CC)CC,CC#N,0.0
4291,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CC#N,0.0
4292,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CC#N,0.0
4293,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,CC#N,0.0
4294,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CC#N,0.0
4295,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CCN(CC)CC,CC#N,0.0
4296,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],0,[F-].[Cs+],CC#N,0.0
4297,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,0.0
4298,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[F-].[Cs+],CC#N,0.0
4299,C1=CC2=C(C=CC(=C2)Cl)N=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[F-].[Cs+],CC#N,0.0
