,c_cat,c_sub,kc,v,log_gamma,log_lambda,k0,filename,class
1363,0.00392477,0.00212464,1258.464992,9.099418566,-0.266528881,-1.855791774,28.77833628,CV4309.csv,D
1364,0.035614906,0.046096378,27355.67604,0.872586131,0.112035004,1.457437432,1.735760873,CV4312.csv,KG
1365,4.251318458,0.220174626,15953.76768,6.082432864,-1.285756372,2.456876061,18.00374159,CV4315.csv,KG
1366,0.005171165,0.000479174,494.0652339,64.55246569,-1.033094719,-2.992973656,11.72824547,CV4319.csv,D
1367,0.117635774,0.000134022,37.36176913,5.084091153,-2.943363167,-1.653679999,1.587713271,CV4320.csv,D
1368,0.009736913,0.850530775,186.5962548,0.393450998,1.941268758,-0.925999971,1.824194779,CV4321.csv,K
1369,0.088311789,1.833927853,0.064921442,0.059642445,1.317363564,-2.607582112,57.49600141,CV4325.csv,KD
1370,1.231680643,0.011883506,540.8523108,0.768064687,-2.015553531,1.347745491,9.595383048,CV4333.csv,D
1371,0.022781278,0.00050153,37.9413497,9.247451182,-1.657281321,-2.619764712,8.710963781,CV4334.csv,D
1372,0.106648657,0.003468171,0.464751313,0.001572109,-1.487854886,-0.091740275,4.941608167,CV4352.csv,D
1373,0.11169308,0.006449043,11.65963643,0.086677916,-1.238530968,-0.413630704,2.757165937,CV4355.csv,D
1374,0.345880264,0.007093184,2096.6977,2.224322609,-1.688084534,0.922830307,6.050511597,CV4356.csv,D
1375,0.184667453,0.00094736,5601.323956,0.011881446,-2.289875401,3.349378221,3.464601508,CV4357.csv,D
1376,0.177590052,0.000496864,2382.494593,13.80937475,-2.553181538,-0.104156975,16.69099993,CV4358.csv,D
1377,0.005543412,0.197257948,36.20117774,0.003437657,1.551257365,0.17580374,3.264051598,CV4369.csv,K
1378,0.021029042,0.022510582,92.38646276,0.016791383,0.02956722,0.472907841,2.479171073,CV4373.csv,KG
1379,0.005708512,0.20726785,108.7936935,0.222482611,1.560009031,-1.144602956,46.45805573,CV4378.csv,K
1380,0.141255044,0.051870632,0.017917513,0.015709673,-0.435082428,-2.383318967,5.88343983,CV4380.csv,D
1381,0.001534017,0.414181743,0.040728553,0.001179565,2.431360881,-2.866426308,57.34091488,CV4383.csv,KD
1382,0.000996406,0.35786322,210.5444092,0.024842757,2.555280825,-0.663853361,3.819887452,CV4384.csv,KS
1383,0.06369458,0.010247594,15824.65383,0.00314009,-0.793480576,3.916061148,14.27038158,CV4388.csv,KG
1384,0.000132354,0.002670122,8220.723794,0.08780344,1.304793859,-0.497297713,3.873328601,CV4393.csv,K
1385,0.000579185,0.000851987,75434.33309,6.652992393,0.167615271,-0.773063847,10.40942174,CV4403.csv,KG
1386,6.668164176,3.388042,59.62088098,0.386370343,-0.294057499,1.421967373,5.359416601,CV4406.csv,KG
1387,0.000996293,0.099159776,418.9798358,0.011567716,1.997948403,-0.033100881,23.06651246,CV4413.csv,K
1388,8.056976454,0.044273506,400.1765031,19.27317585,-2.260028179,0.633036879,3.815946754,CV4416.csv,D
1389,0.000275097,0.092148273,257.375488,0.314250238,2.525001915,-2.237656664,9.267464926,CV4418.csv,KS
1390,1.422613217,0.100639531,3.628616372,24.71428259,-1.150318237,-2.27055363,1.156714561,CV4419.csv,D
1391,0.098182227,0.002170011,67554.7178,0.020658785,-1.655570901,3.916150266,1.210919016,CV4423.csv,D
1392,0.024890472,0.127731615,3684.780282,0.171796298,0.710265266,1.136997416,36.55692556,CV4426.csv,KG
1393,0.361782035,2.105779995,5777.317194,36.37557571,0.764965999,0.168929817,5.713006844,CV4429.csv,KG
1394,0.0894885,0.095660154,16004.90718,30.32520785,0.028963847,0.083783085,2.482265507,CV4437.csv,KG
1395,0.0025537,0.658240461,4972.051762,31.8215519,2.411214724,-1.989449382,61.34682911,CV4440.csv,KS
1396,0.001296265,0.001089483,10010.40714,0.009593072,-0.075473495,1.54075449,3.228155772,CV4444.csv,KG
1397,0.00124314,0.137275735,6.421093235,0.001459168,2.043073594,-0.852409601,1.481048212,CV4449.csv,K
1398,0.054099493,0.858380959,0.040085225,0.014491894,1.200486881,-2.415381152,1.913131174,CV4450.csv,KD
1399,4.31389385,0.051473399,0.001852135,0.001537173,-1.92328661,-0.874614163,1.229709022,CV4452.csv,D
1400,0.062583813,2.982600002,2075.182341,0.001080525,1.678132997,3.489449973,81.97512917,CV4457.csv,K
1401,0.959299583,0.193450585,2313.806785,2.723867824,-0.695384208,1.320661799,15.58331041,CV4458.csv,KG
1402,0.00183122,0.131662498,6.058348277,0.003264116,1.856721606,-1.059104434,1.222646653,CV4459.csv,K
1403,1.923127459,0.015907382,0.001479059,0.012194905,-2.082409349,-2.222618218,16.68670441,CV4460.csv,D
1404,0.742208029,2.980979074,0.001727905,0.002773591,0.603833279,-1.925430414,52.44889545,CV4462.csv,KG
1405,1.054684747,0.419156911,0.003191637,0.003982624,-0.400746034,-1.663466619,1.136103117,CV4466.csv,D
1406,0.002716829,0.520460972,6.032291769,0.017884542,2.282325845,-1.628366681,15.80249466,CV4467.csv,KS
1407,0.014965309,0.000303953,64076.58531,4.478109874,-1.692278749,0.74025678,43.93976325,CV4477.csv,D
1408,0.035562585,0.031810012,991.0534037,0.380632366,-0.048429485,0.376151143,31.34736776,CV4482.csv,KG
1409,0.00224772,0.006857094,182.2832136,2.400773423,0.484397861,-2.358295757,9.824346302,CV4490.csv,D
1410,0.002782223,0.007582077,8.147006063,0.073688302,0.435396215,-2.102442045,38.48658601,CV4491.csv,D
1411,0.008377471,0.126838348,0.022416688,0.001833943,1.180137634,-2.580134963,1.712937155,CV4495.csv,D
1412,0.007014196,0.000643945,2.122803159,0.040114383,-1.037129019,-2.020846021,12.88071631,CV4500.csv,D
1413,0.002129847,0.00219248,31083.41026,0.029957473,0.012587156,1.753938475,7.816224403,CV4503.csv,KG
1414,0.165367052,1.207890134,19.96142332,0.039840078,0.863578449,0.327886792,20.81627214,CV4511.csv,KG
1415,1.121685466,0.409041688,16678.12144,72.47221347,-0.438103521,0.821413182,48.04117428,CV4515.csv,KG
1416,0.000540961,0.000626254,1.879618277,0.002934547,0.063584259,-2.050738668,4.163115256,CV4520.csv,D
1417,0.241308537,0.002103834,1096.763304,2.072061239,-2.059561123,0.515849494,1.498752736,CV4522.csv,D
1418,1.325562567,0.045661093,51.44996212,86.18487126,-1.462853927,-1.692079263,3.17282173,CV4529.csv,D
1419,0.198113407,0.000399501,25144.54892,0.07050184,-2.695396122,3.258723749,1.369773761,CV4530.csv,D
1420,6.042588448,6.89367816,39.97718369,0.001191429,0.057227988,3.716533598,18.10282431,CV4534.csv,KT
1421,0.003689021,0.000544847,3354.685443,0.426999662,-0.830636266,-0.128298121,1.367430486,CV4538.csv,KG
1422,0.000738778,0.599177603,2852.834838,0.004792968,2.90904149,1.052752637,6.310126973,CV4542.csv,K
1423,0.48767356,0.000671692,652.4925923,4.270849741,-2.860959121,0.281756987,54.22488778,CV4546.csv,D
1424,0.003205613,0.001068045,6752.674546,0.387644917,-0.477321535,0.156519314,11.31726351,CV4547.csv,KG
1425,0.011722185,0.036581366,244.445963,0.007602642,0.494251339,0.985793393,10.08777214,CV4549.csv,KG
1426,0.225824712,0.930664334,27529.84375,0.317755318,0.615021606,2.701048867,3.324805964,CV4551.csv,KT
1427,3.637391423,0.004479522,23.0248556,0.001292959,-2.909558369,3.220968777,1.269910714,CV4553.csv,D
1428,0.070813097,0.000681826,23.48254822,6.544910047,-2.016440033,-2.185478388,48.57570967,CV4558.csv,D
1429,0.099463499,0.020073751,204.0149761,0.029475293,-0.695035203,1.247434141,1.382793469,CV4559.csv,KG
1430,0.000174763,0.00706803,4046.939815,0.14844425,1.60684815,-0.912419917,1.453186682,CV4562.csv,K
1431,0.000420201,0.000138251,0.219155148,0.001295609,-0.482790404,-2.738698397,7.007361454,CV4563.csv,D
1432,0.04620768,0.062103123,0.318630335,0.001243338,0.128399271,-0.51702156,1.968613464,CV4564.csv,KG
1433,2.122934654,0.561998251,1.36778719,0.054720906,-0.577201662,0.134368361,24.57638787,CV4565.csv,KG
1434,0.009273313,0.543249719,26115.99534,0.013711611,1.767764606,2.6566195,27.95250547,CV4567.csv,K
1435,0.019495149,0.78564746,3061.086881,1.052254086,1.605301157,0.163248073,23.23796597,CV4570.csv,K
1436,0.000250979,0.001190227,99.11918872,0.067020613,0.675992648,-2.020847118,10.18044188,CV4571.csv,D
1437,0.00070901,0.000658048,395.7516345,0.001736495,-0.032394483,0.617968015,3.167361678,CV4578.csv,KG
1438,0.089630541,0.000840595,106.4771153,0.008150154,-2.027869022,1.478112968,55.73154228,CV4583.csv,D
1439,0.059471591,1.465408009,2.91196472,0.008081385,1.391649005,-0.259423675,1.702793685,CV4584.csv,K
1440,0.00010355,0.025617259,479.0403874,0.018436568,2.393382145,-1.16059095,5.158718235,CV4594.csv,KS
1441,0.000164954,0.000293871,150.3182767,0.043712581,0.250793073,-1.836664083,22.70040094,CV4605.csv,D
1442,0.083476772,0.000479245,20.82326609,2.466463422,-2.241007805,-1.742393701,11.6740603,CV4606.csv,D
1443,0.213504808,2.460648765,98836.86982,0.878053513,1.061641967,2.790372141,4.030142068,CV4613.csv,KT
1444,1.730735823,0.007511823,0.539788952,0.867383513,-2.362485438,-1.558189905,6.475809373,CV4618.csv,D
1445,1.5840907,0.863004909,5088.628054,0.160346634,-0.263766778,3.110887387,24.98845006,CV4619.csv,KG
1446,0.007085944,0.02999887,10177.9257,61.62343726,0.626707194,-1.522122463,1.11915565,CV4620.csv,KG
1447,0.162070506,7.117416038,0.485605367,0.005087453,1.642618366,-0.400946459,36.03687988,CV4621.csv,K
1448,0.001653963,0.284314824,20.87307876,0.291107112,2.23527383,-2.516374147,7.488202247,CV4624.csv,KS
1449,0.100490837,0.115794511,0.995560864,0.001539796,0.06156151,0.222297481,2.577847821,CV4631.csv,KG
1450,0.012050422,0.649406766,930.7411502,0.040930626,1.731514562,0.847349256,28.79051273,CV4632.csv,K
1451,0.088203716,1.994431658,3645.27965,73.17120614,1.354332279,-0.947555999,1.471571258,CV4636.csv,K
1452,0.011138686,0.204797174,67006.72119,0.251545709,1.26449001,1.881901886,38.55480336,CV4641.csv,KG
1453,0.253616272,1.48400909,1.554948234,0.00614418,0.767259447,0.216995583,1.452211905,CV4646.csv,KG
1454,3.067260161,0.018468939,0.186210761,0.023663637,-2.22030866,-0.207759614,88.4096967,CV4649.csv,D
1455,0.000796754,0.001066037,1500.963155,6.925355351,0.126448173,-2.353181489,6.913751421,CV4651.csv,D
1456,0.003829404,0.005168386,658.2785018,0.016267962,0.130223749,0.599774162,11.41225174,CV4654.csv,KG
1457,0.000105228,0.000173376,3436.863545,0.098800977,0.21685459,-1.026899103,1.293108424,CV4664.csv,KG
1458,0.007324658,0.448885998,43526.73196,86.11094988,1.787348683,-1.02194846,7.778511421,CV4666.csv,K
1459,4.644779561,1.828531555,1.087716686,1.208985393,-0.404862648,-0.969373673,1.677608142,CV4668.csv,D
1460,4.225606791,0.093582388,0.061150815,0.095016262,-1.654694957,-1.155940121,55.8190099,CV4670.csv,D
1461,0.013418195,0.265490273,0.034539863,0.003805443,1.29635452,-2.504824024,21.99756167,CV4672.csv,KD
1462,0.077628985,0.001714794,0.403336993,0.117721975,-1.655811876,-2.165599089,11.92665917,CV4673.csv,D
1463,0.001191599,0.008603116,33.55815871,0.0136448,0.858525785,-1.12347257,2.015239738,CV4677.csv,KG
1464,0.085444947,4.181506642,54.05617415,1.240297383,1.689646405,-1.019427654,8.069133883,CV4678.csv,K
1465,0.021494491,0.52090598,2983.618669,0.367797894,1.384432184,0.651027721,14.51935515,CV4683.csv,K
1466,0.008681383,4.148614475,50357.15486,3.458265654,2.679314147,0.511358248,30.94405283,CV4697.csv,K
1467,0.303184744,0.001151168,14289.35279,1.92308037,-2.420568727,1.762288951,1.811021739,CV4702.csv,D
1468,0.002927265,0.014304112,16.79143905,0.00635352,0.688998865,-0.701897951,13.93477225,CV4703.csv,KG
1469,0.007900185,0.000886827,26773.26924,1.632106389,-0.949798311,0.52215668,24.86749243,CV4706.csv,KG
1470,0.167926643,4.355419237,318.4985243,5.895430622,1.413910358,-0.632722018,1.617316635,CV4711.csv,K
1471,0.083654463,0.085232048,45.2777828,0.817549608,0.008113804,-0.924573362,67.81674076,CV4718.csv,KG
1472,0.000882361,0.012424292,1276.495551,0.002906691,1.148625201,0.997833303,1.21018354,CV4719.csv,KG
1473,0.022845033,0.081124404,16411.2534,3.160507215,0.550359734,0.483743234,9.988102502,CV4720.csv,KG
1474,0.431850812,0.002391342,233.830827,0.026348388,-2.256692042,1.993047946,5.516606415,CV4726.csv,D
1475,0.613674807,0.007020675,19.28672108,50.29053455,-1.941559444,-2.218723074,10.96935826,CV4727.csv,D
1476,0.386415295,0.025556304,1.805052837,0.003057103,-1.179556259,0.767800661,53.47880286,CV4729.csv,KG
1477,0.17629743,0.002374928,0.841167122,0.008108943,-1.870595572,-0.328269477,4.143416651,CV4730.csv,D
1478,0.004652794,0.002617088,0.604813353,0.014407126,-0.249895398,-2.299675712,11.4832326,CV4733.csv,D
1479,2.487897047,0.786747342,865.9394672,0.565903349,-0.49999712,1.990144158,25.95306891,CV4736.csv,KG
1480,1.001551061,2.833862353,1046.981665,11.1295885,0.451705657,0.383699547,2.042088745,CV4745.csv,KG
1481,1.278878221,2.473743757,4154.524605,0.017105933,0.28652552,3.901770247,45.14865568,CV4747.csv,KT
1482,4.67257457,6.558584282,0.008508018,0.027556859,0.147253863,-1.43127859,44.89738522,CV4751.csv,KG
1483,0.547158933,4.016285889,5.641656937,0.0013099,0.865711125,1.781848661,24.96052381,CV4761.csv,KG
1484,0.00040293,0.012205986,55.70583718,0.478493005,1.481343468,-2.919178992,8.256119794,CV4765.csv,D
1485,0.005319636,0.215181757,1066.90893,0.036722198,1.606923534,0.598647081,93.54123375,CV4766.csv,K
1486,0.019596765,0.476875984,345.5543665,1.335239706,1.386221064,-0.885291983,14.44555205,CV4769.csv,K
1487,0.000523512,0.074217063,2259.94909,12.52050398,2.151576715,-2.615029623,11.5098367,CV4772.csv,KD
1488,0.004744181,0.571312066,6683.57658,0.004315625,2.080712143,2.275692983,90.03438848,CV4776.csv,K
1489,0.274639677,0.002004045,729.2709437,2.4281713,-2.136855736,0.325939352,4.929813418,CV4777.csv,D
1490,1.846755016,0.00507618,0.363359761,0.164845461,-2.560872315,-0.980764393,5.399584168,CV4779.csv,D
1491,0.139798364,0.384391063,1.52726215,2.274894168,0.439271194,-2.617979038,63.74908607,CV4788.csv,D
1492,3.479823899,0.047423322,2.335372668,0.007161406,-1.865565296,1.46448163,59.23194667,CV4789.csv,D
1493,0.259194464,0.005305324,0.006243328,0.008679476,-1.688913825,-2.319885141,67.29470967,CV4795.csv,D
1494,0.413744348,5.934023604,53976.33371,92.22295883,1.156617195,0.793662888,1.095902457,CV4797.csv,KG
1495,0.329986508,0.000359047,0.058663173,0.016232354,-2.963345389,-1.51395329,5.834437834,CV4802.csv,D
1496,0.075042792,0.436666724,0.097319015,0.105281083,0.764841114,-2.749277171,3.563231612,CV4803.csv,D
1497,0.002978303,0.134422018,32512.54379,18.66052513,1.654501554,-0.875337572,2.577526199,CV4804.csv,K
1498,0.764765383,0.001599272,4332.095412,0.018477261,-2.679605897,3.663155122,11.48137737,CV4810.csv,D
1499,0.063393213,0.016112178,0.062652016,0.0044042,-0.594888508,-1.635322719,82.61990493,CV4814.csv,D
1500,2.850055425,8.436126499,2.503436774,0.023032202,0.471289777,0.900620951,5.700835842,CV4816.csv,KG
1501,0.296848393,0.000868172,9.022587086,2.581748836,-2.533929147,-1.574481722,46.80986115,CV4817.csv,D
1502,0.428554173,0.65736778,3510.719101,0.631941931,0.185802686,1.786291121,1.074831025,CV4821.csv,KG
1503,0.232889623,0.003155599,0.003172376,0.001257368,-1.868068334,-1.821360963,58.60528483,CV4826.csv,D
1504,0.006439707,0.001561775,1.609160331,0.007874038,-0.615247687,-1.471165566,2.196830066,CV4827.csv,D
1505,8.555659422,1.703299954,0.007545536,0.002851815,-0.700962353,-0.235611343,4.030964671,CV4829.csv,KG
1506,1.024697756,0.08058348,322.1921218,11.85215603,-1.104349767,-0.145520175,2.125366386,CV4832.csv,D
1507,0.002271854,0.000201614,35979.00337,0.052129004,-1.051860517,1.604916629,1.901357904,CV4833.csv,KG
1508,1.564772363,0.00253042,0.210869755,0.081155516,-2.79125861,-0.9812861,2.952333033,CV4834.csv,D
1509,0.003381129,0.68415884,4.558616703,0.001102815,2.306095207,-0.445041173,48.9467948,CV4842.csv,K
1510,0.246703189,2.866347975,11.34976088,0.002460079,1.06515415,1.465778845,4.359979222,CV4845.csv,KG
1511,0.036667299,0.540907608,61861.96136,1.060670806,1.168844172,1.739688471,6.440249517,CV4848.csv,KG
1512,0.701608491,0.157649758,0.005134879,0.047152006,-0.648401529,-2.707308633,1.410586664,CV4851.csv,D
1513,0.084119471,2.465191405,11.20713657,0.008084116,1.466954111,0.47632517,4.998159324,CV4852.csv,K
1514,0.014422438,0.000900477,21075.57163,1.52389504,-1.204565816,0.70942946,48.26468797,CV4858.csv,KG
1515,0.001434181,0.001322691,13.04555716,0.002728603,-0.03514567,-0.754307267,21.95986403,CV4863.csv,KG
1516,0.263473704,2.597744259,81.2269901,0.041451169,0.993859116,1.12246734,4.077000884,CV4865.csv,KG
1517,0.392345844,2.51857789,3.147833367,0.095988376,0.80748633,-0.48097137,68.72280562,CV4866.csv,KG
1518,0.001129948,0.824769564,74.09773571,0.002600967,2.863273997,-0.082704841,19.16913971,CV4871.csv,KS
1519,0.342606216,0.000407614,154.2086143,0.024176525,-2.924545887,1.749076479,8.828351768,CV4875.csv,D
1520,0.000612794,0.00374457,4536.528333,1.284855252,0.786087422,-1.255249515,2.187365758,CV4877.csv,KG
1521,5.382978695,0.01634872,23.33798094,0.017721046,-2.517538899,2.260163067,8.75603596,CV4878.csv,D
1522,0.241702235,4.86390655,9.469200762,18.83101327,1.303704556,-2.505713216,10.24509293,CV4879.csv,KD
1523,0.461390647,0.002578783,1191.951651,0.196132479,-2.252654004,1.857344392,87.78528143,CV4884.csv,D
1524,0.019389566,0.000699599,94379.39509,22.15330979,-1.442718807,0.326573133,84.90270923,CV4886.csv,D
1525,0.000918085,0.059829959,1.231608926,0.01385293,1.814035621,-2.67861923,1.862378194,CV4890.csv,KD
1526,0.000377343,0.00201767,7.784787798,0.003501744,0.72811325,-1.666734254,1.661425928,CV4897.csv,KG
1527,0.046003256,0.058193247,0.015290375,0.005199874,0.10208402,-2.459219639,12.33348319,CV4898.csv,D
1528,0.338595564,0.00038606,78.41904061,2.193620048,-2.943026882,-0.507492134,18.1572069,CV4901.csv,D
1529,0.000213423,0.000261143,30228.4381,0.003471425,0.087637718,1.678715051,2.444166355,CV4904.csv,KG
1530,0.002933583,0.021696165,65458.01172,0.076719351,0.868984627,1.80802272,58.79229058,CV4911.csv,KG
1531,0.001957592,0.004595268,1413.059455,0.002534705,0.370588588,1.447521731,1.666027301,CV4913.csv,KT
1532,3.799162739,1.197098337,14.4219437,10.93201172,-0.50155807,-0.890421912,30.5646501,CV4914.csv,D
1533,0.044292922,0.000801547,0.508834898,0.00122702,-1.74240518,-0.326373846,28.86198847,CV4916.csv,D
1534,0.007892984,0.003212715,73841.86486,0.021861947,-0.390369054,2.835421523,7.39651135,CV4917.csv,KG
1535,2.418059447,9.280875138,458.6574674,6.517018947,0.584121956,0.640472942,7.061116126,CV4919.csv,KG
1536,0.532647147,0.002313939,24.97793412,13.47950618,-2.362087634,-1.596111378,3.144490028,CV4922.csv,D
1537,0.348698952,0.000768861,6.296583393,0.001944454,-2.656603067,1.462324485,3.522867026,CV4927.csv,D
1538,8.919456521,2.494110837,1.38596076,19.54704417,-0.553422643,-1.789425284,3.194453363,CV4933.csv,D
1539,0.043981681,0.000738929,0.130933704,0.002318065,-1.774669145,-1.195235812,89.84189128,CV4938.csv,D
1540,2.705484289,1.929421513,66123.64175,1.053725868,-0.1468179,3.639440622,15.63666506,CV4943.csv,KT
1541,0.428189781,1.929437754,105.8639752,0.012390921,0.653794474,1.972847397,5.059737156,CV4944.csv,KT
1542,3.225664857,0.457550211,56.53762844,0.002097989,-0.848180483,3.348720179,11.15804362,CV4945.csv,KG
1543,2.358789548,0.218033704,0.327467824,2.326828136,-1.034165562,-2.069339995,16.54971442,CV4946.csv,D
1544,0.435526482,0.004488971,14454.14602,7.41058812,-1.986867774,1.338720812,54.84127146,CV4949.csv,D
1545,0.000216381,0.000359975,110.856834,0.004333546,0.221052677,-0.847294517,9.636079934,CV4951.csv,KG
1546,2.951451339,8.631067575,0.003903503,0.001851717,0.466028889,-0.796517893,27.72024751,CV4963.csv,KG
1547,8.211611908,0.634847714,2025.884764,0.689922934,-1.111758856,2.791809056,14.91909219,CV4965.csv,KG
1548,0.026462861,0.000311035,2.812958265,0.001902667,-1.929827365,0.002003763,41.63201543,CV4966.csv,D
1549,0.244242434,8.318367246,4814.225437,11.10941932,1.532216971,0.434222666,2.528953519,CV4967.csv,K
1550,0.000406766,0.030424196,39.99686965,0.002164571,1.873874546,-0.714434876,8.183143822,CV4971.csv,K
1551,4.912772974,5.931895077,22.07805653,0.098244531,0.081866765,1.452545638,24.45315374,CV4976.csv,KG
1552,0.039008247,0.10307115,16128.97751,0.963990467,0.421980693,1.224257009,28.84982191,CV4980.csv,KT
1553,0.005900414,0.14541969,94.07021255,0.011633838,1.391740751,0.088178062,1.074234732,CV4981.csv,K
1554,0.042991668,0.000693829,7764.706077,0.019416381,-1.792131698,2.644907499,54.80130227,CV4982.csv,D
1555,0.041264928,0.014851528,1681.593462,16.09402716,-0.443809954,-0.955796142,2.588236744,CV4987.csv,D
1556,0.177513847,0.002043446,685.3339599,0.339940636,-1.938869129,0.963297889,14.22185014,CV4992.csv,D
1557,0.15905387,0.000264781,87.31622902,0.013710909,-2.778656934,1.415139454,17.56333585,CV4994.csv,D
1558,0.000703736,0.002552693,46.60817692,0.088730418,0.559588962,-2.022634341,2.174632901,CV4999.csv,D
1559,0.001583006,0.351205369,110.1259906,0.010314766,2.346078699,-0.362520633,21.07591988,CV5000.csv,K
1560,0.000218293,0.199688945,221.9758346,0.032166112,2.961313503,-1.412485873,6.980467732,CV5001.csv,KS
1561,0.021563159,0.635529835,59177.98062,0.26381195,1.469423553,2.09414455,1.319619106,CV5012.csv,K
1562,0.047113938,0.019773522,9154.056381,2.121616416,-0.377065374,0.717662606,10.32910239,CV5015.csv,KG
1563,0.012434245,5.211197824,1.743577723,0.010373896,2.622318149,-1.270314703,58.88423156,CV5017.csv,KS
1564,0.007130834,0.000387309,365.5064409,2.78037953,-1.265082965,-1.618502211,9.222274325,CV5018.csv,D
1565,4.031598924,0.146613488,19.72422039,0.069796549,-1.439303396,1.466209701,49.33194202,CV5019.csv,D
1566,0.229000114,0.001600003,218.1728105,0.004707195,-2.155714891,2.435440633,2.227614287,CV5020.csv,D
1567,6.865581865,0.071453535,4.342766216,32.65777001,-1.982653631,-1.629976242,7.819145271,CV5026.csv,D
1568,0.024011985,0.129965329,18.4168367,0.014887688,0.733399449,-0.117617668,1.691208038,CV5028.csv,KG
1569,0.034277229,0.000529742,13.55245633,0.001671242,-1.810940995,0.853550871,22.59464207,CV5030.csv,D
1570,2.855824595,2.475915166,0.491052422,0.054633209,-0.061995769,-0.181030838,2.475268324,CV5034.csv,KG
1571,0.060296514,0.172366036,0.047976241,0.003429509,0.45615949,-1.664347085,7.138501615,CV5043.csv,KG
1572,0.000141414,0.000262954,71154.75233,0.003413891,0.269389215,1.879012115,5.489768444,CV5050.csv,KT
1573,0.010119114,0.354821696,13.86459511,1.460070516,1.544867698,-2.607757686,14.66039333,CV5057.csv,KD
1574,6.768633394,0.048719312,1835.028376,0.343908004,-2.142799841,2.967267976,90.07013886,CV5059.csv,D
1575,0.247153846,1.938866016,926.5837815,67.80190386,0.894580425,-1.061823339,2.318711899,CV5063.csv,KG
1576,0.355647555,0.197976442,52916.0206,4.570726768,-0.254406314,2.024188227,3.892453667,CV5066.csv,KG
1577,0.001367288,0.340758213,20141.73813,16.90640026,2.396586475,-1.378527862,67.05318875,CV5067.csv,KS
1578,4.419935665,0.01407114,15020.40778,54.35115711,-2.497086656,1.49645536,36.09581681,CV5071.csv,D
1579,0.044601999,0.206642786,23.85616387,0.017890756,0.66586593,0.183892707,1.383670033,CV5073.csv,KG
1580,5.323505669,0.133958659,50.55401585,0.012233516,-1.599226929,2.751968555,83.26482061,CV5079.csv,D
1581,0.674161073,0.047506973,632.6556815,0.0052954,-1.152006316,3.315598776,3.351815531,CV5080.csv,KG
1582,1.757224403,0.362091152,0.056117793,0.005546578,-0.686009313,-0.340530814,96.98577014,CV5082.csv,KG
1583,5.754901564,0.149445401,48.59316639,52.98386905,-1.585555344,-0.867964087,9.060718341,CV5086.csv,D
1584,0.07068418,0.000791755,0.005721703,0.009095942,-1.950731657,-2.942433668,3.653500985,CV5088.csv,D
1585,5.155138253,0.027760397,3.282134096,70.67621502,-2.26881464,-2.211310163,10.54202935,CV5089.csv,D
1586,1.526035518,7.286587132,28.8890195,22.67479279,0.678959521,-1.3016794,48.16773188,CV5096.csv,KG
1587,3.267354242,0.006582179,0.129283337,1.924760809,-2.695826516,-2.249071507,8.404477413,CV5098.csv,D
1588,2.033439161,6.042199625,0.075416829,0.322869733,0.472963886,-1.913761401,2.069600894,CV5099.csv,D
1589,0.379918224,0.216133294,2849.821034,0.004747308,-0.244968454,3.767626758,22.79099796,CV5100.csv,KT
1590,2.077633863,0.335323083,15.42715402,0.017668094,-0.792105565,1.668231618,21.50901419,CV5104.csv,KG
1591,0.003109752,0.058271651,633.9681734,0.127461638,1.272731502,-0.401019732,1.635552156,CV5105.csv,K
1592,3.266673641,0.247274183,6.482317812,0.137899499,-1.120926973,0.595839863,12.14913889,CV5108.csv,KG
1593,0.269488876,0.002494043,44.40995726,32.27884806,-2.033636873,-2.021330346,3.046640711,CV5109.csv,D
1594,0.000826284,0.167218707,693.8009312,0.008140008,2.306155756,0.257305659,4.357624157,CV5110.csv,K
1595,0.014702309,3.292767669,3731.275714,4.097798827,2.35017555,-0.463741271,69.01262801,CV5114.csv,K
1596,0.012143612,4.878374813,499.090777,13.13527097,2.603927283,-1.926345128,7.63172974,CV5120.csv,KS
1597,0.352453297,1.20258787,12.39353931,2.91863558,0.533015242,-1.415316464,42.18421484,CV5123.csv,KG
1598,5.547469757,4.102452522,0.079128941,1.281205213,-0.13105138,-2.055621919,3.618642479,CV5130.csv,D
1599,0.261386846,0.003660859,2.547957689,0.004357874,-1.853700732,0.593767802,16.0842887,CV5135.csv,D
1600,0.045162842,0.000752224,0.005589303,0.00344726,-1.778433874,-2.725768627,6.226020108,CV5136.csv,D
1601,0.34128147,0.000625511,48283.52295,0.271275813,-2.736877968,3.193067069,1.428165022,CV5141.csv,D
1602,0.181255143,0.002098182,0.046591141,0.004327137,-1.936447284,-1.300040495,27.75328212,CV5148.csv,D
1603,0.000144323,0.000390889,482.9441456,0.075371863,0.43271914,-1.62441156,13.39534572,CV5151.csv,KG
1604,0.080852703,7.087356018,80.61121977,0.0059096,1.942789707,1.452098399,49.27340627,CV5152.csv,K
1605,7.409687481,0.344732048,12825.30338,86.2199417,-1.332318232,1.451826296,3.004978191,CV5153.csv,KG
1606,0.003885777,0.000520955,25.33891759,0.331340538,-0.872677712,-2.117442166,1.552362215,CV5159.csv,D
1607,0.700211892,0.029417206,56961.12416,93.79287433,-1.37662806,1.038204672,12.14872762,CV5167.csv,D
1608,0.003319169,0.000631292,3891.78591,0.017180704,-0.720799125,1.285703857,1.189800108,CV5168.csv,KG
1609,0.000115143,0.013635791,2100.78761,0.164744486,2.073443001,-1.423624933,15.72902478,CV5169.csv,KS
